route_id,from_place_id,from_name_en,to_place_id,to_name_en,segment_distance_km,direction,source_id
BRTA_A_129_NO,PLC0044,Basabo,PLC0164,Kamalapur,2.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_129_NO,PLC0044,Basabo,PLC0191,Khilgaon Rail Gate,2.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_129_NO,PLC0191,Khilgaon Rail Gate,PLC0044,Basabo,2.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_129_NO,PLC0191,Khilgaon Rail Gate,PLC0192,Khilgaon Taltala,2.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_129_NO,PLC0192,Khilgaon Taltala,PLC0191,Khilgaon Rail Gate,2.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0387,Zoo,PLC0239,Mirpur-1,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0239,Mirpur-1,PLC0387,Zoo,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0239,Mirpur-1,PLC0080,Darussalam,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0080,Darussalam,PLC0239,Mirpur-1,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0080,Darussalam,PLC0346,Shyamoli,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0346,Shyamoli,PLC0080,Darussalam,1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0346,Shyamoli,PLC0012,Asad Gate,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0012,Asad Gate,PLC0346,Shyamoli,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0012,Asad Gate,PLC0112,Farmgate,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0112,Farmgate,PLC0012,Asad Gate,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0112,Farmgate,PLC0298,Press Club,3.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0298,Press Club,PLC0112,Farmgate,3.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0298,Press Club,PLC0125,Gulistan,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0125,Gulistan,PLC0298,Press Club,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0125,Gulistan,PLC0380,Victoria Park,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_131_NO,PLC0380,Victoria Park,PLC0125,Gulistan,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0029,Baipail,PLC0169,Kamarpara,15.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0169,Kamarpara,PLC0029,Baipail,15.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0169,Kamarpara,PLC0001,Abdullahpur,2.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0001,Abdullahpur,PLC0169,Kamarpara,2.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0001,Abdullahpur,PLC0018,Azimpur,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0018,Azimpur,PLC0001,Abdullahpur,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0018,Azimpur,PLC0005,Airport,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0005,Airport,PLC0018,Azimpur,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0005,Airport,PLC0193,Khilkhet,2.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0193,Khilkhet,PLC0005,Airport,2.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0193,Khilkhet,PLC0060,Bishwo Road,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0060,Bishwo Road,PLC0193,Khilkhet,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0060,Bishwo Road,PLC0356,Staff Road,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0356,Staff Road,PLC0060,Bishwo Road,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0356,Staff Road,PLC0154,Kakoli,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0154,Kakoli,PLC0356,Staff Road,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0154,Kakoli,PLC0250,Mohakhali,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0250,Mohakhali,PLC0154,Kakoli,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0250,Mohakhali,PLC0112,Farmgate,2.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0112,Farmgate,PLC0250,Mohakhali,2.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0112,Farmgate,PLC0331,Shahbag,2.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0331,Shahbag,PLC0112,Farmgate,2.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0331,Shahbag,PLC0298,Press Club,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0298,Press Club,PLC0331,Shahbag,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0298,Press Club,PLC0113,Fulbaria,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0113,Fulbaria,PLC0298,Press Club,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0113,Fulbaria,PLC0021,Babu Bazar Bridge,1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0021,Babu Bazar Bridge,PLC0113,Fulbaria,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0021,Babu Bazar Bridge,PLC0182,Keraniganj (New Jail),7.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_132_NO,PLC0182,Keraniganj (New Jail),PLC0021,Babu Bazar Bridge,7.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0327,Sayedabad,PLC0038,Bangladesh Bank,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0038,Bangladesh Bank,PLC0327,Sayedabad,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0038,Bangladesh Bank,PLC0373,UBL,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0373,UBL,PLC0038,Bangladesh Bank,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0373,UBL,PLC0298,Press Club,0.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0298,Press Club,PLC0373,UBL,0.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0298,Press Club,PLC0331,Shahbag,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0331,Shahbag,PLC0298,Press Club,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0331,Shahbag,PLC0112,Farmgate,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0112,Farmgate,PLC0331,Shahbag,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0112,Farmgate,PLC0031,Balughat,7.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_137_NO,PLC0031,Balughat,PLC0112,Farmgate,7.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0378,Uttara (Raniganj),PLC0274,Natun Bazar,11.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0274,Natun Bazar,PLC0378,Uttara (Raniganj),11.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0274,Natun Bazar,PLC0315,Rampura TV Center,3.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0315,Rampura TV Center,PLC0274,Natun Bazar,3.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0315,Rampura TV Center,PLC0212,Malibagh,3.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0212,Malibagh,PLC0315,Rampura TV Center,3.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0212,Malibagh,PLC0155,Kakrail,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0155,Kakrail,PLC0212,Malibagh,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0155,Kakrail,PLC0034,Bangabandhu Avenue,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0034,Bangabandhu Avenue,PLC0155,Kakrail,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0034,Bangabandhu Avenue,PLC0380,Victoria Park,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_138_NO,PLC0380,Victoria Park,PLC0034,Bangabandhu Avenue,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0063,Bonoshri,PLC0312,Rampura,2.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0312,Rampura,PLC0063,Bonoshri,2.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0312,Rampura,PLC0250,Mohakhali,7.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0250,Mohakhali,PLC0312,Rampura,7.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0250,Mohakhali,PLC0004,Agargaon,3.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0004,Agargaon,PLC0250,Mohakhali,3.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0004,Agargaon,PLC0347,Shyamoli Ring Road,2.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0347,Shyamoli Ring Road,PLC0004,Agargaon,2.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0347,Shyamoli Ring Road,PLC0258,Mohammadpur Shia Mosque,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_141_NO,PLC0258,Mohammadpur Shia Mosque,PLC0347,Shyamoli Ring Road,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0294,Pirjangi Mazar,PLC0166,Kamalapur Station,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0166,Kamalapur Station,PLC0294,Pirjangi Mazar,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0166,Kamalapur Station,PLC0038,Bangladesh Bank,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0038,Bangladesh Bank,PLC0166,Kamalapur Station,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0038,Bangladesh Bank,PLC0354,Stadium,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0354,Stadium,PLC0038,Bangladesh Bank,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0354,Stadium,PLC0292,Palton,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0292,Palton,PLC0354,Stadium,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0292,Palton,PLC0155,Kakrail,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0155,Kakrail,PLC0292,Palton,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0155,Kakrail,PLC0212,Malibagh,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0212,Malibagh,PLC0155,Kakrail,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0212,Malibagh,PLC0210,Magbazar,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0210,Magbazar,PLC0212,Malibagh,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0210,Magbazar,PLC0037,Bangla Motor,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0037,Bangla Motor,PLC0210,Magbazar,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0037,Bangla Motor,PLC0112,Farmgate,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0112,Farmgate,PLC0037,Bangla Motor,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0112,Farmgate,PLC0250,Mohakhali,2.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0250,Mohakhali,PLC0112,Farmgate,2.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0250,Mohakhali,PLC0129,Gulshan-1,1.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0129,Gulshan-1,PLC0250,Mohakhali,1.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0129,Gulshan-1,PLC0130,Gulshan-2,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0130,Gulshan-2,PLC0129,Gulshan-1,1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0130,Gulshan-2,PLC0274,Natun Bazar,0.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_142_NO,PLC0274,Natun Bazar,PLC0130,Gulshan-2,0.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0387,Zoo,PLC0239,Mirpur-1,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0239,Mirpur-1,PLC0387,Zoo,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0239,Mirpur-1,PLC0362,Technical,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0362,Technical,PLC0239,Mirpur-1,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0362,Technical,PLC0346,Shyamoli,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0346,Shyamoli,PLC0362,Technical,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0346,Shyamoli,PLC0012,Asad Gate,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0012,Asad Gate,PLC0346,Shyamoli,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0012,Asad Gate,PLC0156,Kalabagan,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0156,Kalabagan,PLC0012,Asad Gate,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0156,Kalabagan,PLC0329,Science Lab,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0329,Science Lab,PLC0156,Kalabagan,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0329,Science Lab,PLC0331,Shahbag,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0331,Shahbag,PLC0329,Science Lab,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0331,Shahbag,PLC0298,Press Club,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0298,Press Club,PLC0331,Shahbag,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0298,Press Club,PLC0125,Gulistan,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0125,Gulistan,PLC0298,Press Club,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0125,Gulistan,PLC0263,Motijheel (Shapla Chattar),1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0263,Motijheel (Shapla Chattar),PLC0125,Gulistan,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0263,Motijheel (Shapla Chattar),PLC0164,Kamalapur,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0164,Kamalapur,PLC0263,Motijheel (Shapla Chattar),1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0164,Kamalapur,PLC0364,Tikatapara,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0364,Tikatapara,PLC0164,Kamalapur,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0364,Tikatapara,PLC0327,Sayedabad,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0327,Sayedabad,PLC0364,Tikatapara,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0143,Jatrabari,PLC0332,Shanir Akhra,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0332,Shanir Akhra,PLC0143,Jatrabari,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0332,Shanir Akhra,PLC0348,Signboard,5.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_154_NO,PLC0348,Signboard,PLC0332,Shanir Akhra,5.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0063,Bonoshri,PLC0264,Mouchak,5.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0264,Mouchak,PLC0063,Bonoshri,5.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0264,Mouchak,PLC0155,Kakrail,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0155,Kakrail,PLC0264,Mouchak,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0155,Kakrail,PLC0331,Shahbag,2.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0331,Shahbag,PLC0155,Kakrail,2.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0331,Shahbag,PLC0329,Science Lab,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0329,Science Lab,PLC0331,Shahbag,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0329,Science Lab,PLC0144,Jigatola,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0144,Jigatola,PLC0329,Science Lab,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0144,Jigatola,PLC0254,Mohammadpur (Asad Avenue),2.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_157_NO,PLC0254,Mohammadpur (Asad Avenue),PLC0144,Jigatola,2.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0256,Mohammadpur (Japan Garden City),PLC0346,Shyamoli,2.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0346,Shyamoli,PLC0256,Mohammadpur (Japan Garden City),2.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0346,Shyamoli,PLC0012,Asad Gate,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0012,Asad Gate,PLC0346,Shyamoli,1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0012,Asad Gate,PLC0329,Science Lab,2.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0329,Science Lab,PLC0012,Asad Gate,2.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0329,Science Lab,PLC0331,Shahbag,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0331,Shahbag,PLC0329,Science Lab,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0331,Shahbag,PLC0155,Kakrail,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0155,Kakrail,PLC0331,Shahbag,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0155,Kakrail,PLC0109,Fakirapool,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0109,Fakirapool,PLC0155,Kakrail,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0109,Fakirapool,PLC0038,Bangladesh Bank,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0038,Bangladesh Bank,PLC0109,Fakirapool,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0038,Bangladesh Bank,PLC0081,Dayaganj Road,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0081,Dayaganj Road,PLC0038,Bangladesh Bank,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0081,Dayaganj Road,PLC0295,Postgola,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_160_NO,PLC0295,Postgola,PLC0081,Dayaganj Road,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0119,Ghatarchar,PLC0253,Mohammadpur,6.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0253,Mohammadpur,PLC0119,Ghatarchar,6.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0253,Mohammadpur,PLC0333,Shankar,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0333,Shankar,PLC0253,Mohammadpur,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0333,Shankar,PLC0092,Dhanmondi-15,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0092,Dhanmondi-15,PLC0333,Shankar,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0092,Dhanmondi-15,PLC0144,Jigatola,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0144,Jigatola,PLC0092,Dhanmondi-15,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0144,Jigatola,PLC0085,Dhaka City College,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0085,Dhaka City College,PLC0144,Jigatola,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0085,Dhaka City College,PLC0329,Science Lab,0.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0329,Science Lab,PLC0085,Dhaka City College,0.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0329,Science Lab,PLC0086,Dhaka College,0.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0086,Dhaka College,PLC0329,Science Lab,0.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0086,Dhaka College,PLC0279,New Market,0.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0279,New Market,PLC0086,Dhaka College,0.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0279,New Market,PLC0018,Azimpur,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0018,Azimpur,PLC0279,New Market,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0018,Azimpur,PLC0280,Nilkhet,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0280,Nilkhet,PLC0018,Azimpur,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0280,Nilkhet,PLC0097,Dhupkhola,8.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_161_NO,PLC0097,Dhupkhola,PLC0280,Nilkhet,8.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0253,Mohammadpur,PLC0371,Town Hall,1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0371,Town Hall,PLC0253,Mohammadpur,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0371,Town Hall,PLC0012,Asad Gate,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0012,Asad Gate,PLC0371,Town Hall,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0012,Asad Gate,PLC0112,Farmgate,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0112,Farmgate,PLC0012,Asad Gate,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0112,Farmgate,PLC0250,Mohakhali,3.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0250,Mohakhali,PLC0112,Farmgate,3.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0250,Mohakhali,PLC0366,Titumir College,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0366,Titumir College,PLC0250,Mohakhali,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0366,Titumir College,PLC0129,Gulshan-1,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0129,Gulshan-1,PLC0366,Titumir College,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0129,Gulshan-1,PLC0232,Middle Badda,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0232,Middle Badda,PLC0129,Gulshan-1,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0232,Middle Badda,PLC0376,Uttar Badda,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0376,Uttar Badda,PLC0232,Middle Badda,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0376,Uttar Badda,PLC0274,Natun Bazar,0.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0274,Natun Bazar,PLC0376,Uttar Badda,0.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0274,Natun Bazar,PLC0045,Bashundhara,1.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0045,Bashundhara,PLC0274,Natun Bazar,1.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0045,Bashundhara,PLC0282,Norda,0.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0282,Norda,PLC0045,Bashundhara,0.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0282,Norda,PLC0203,Kuril Bishwa Road,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0203,Kuril Bishwa Road,PLC0282,Norda,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0203,Kuril Bishwa Road,PLC0193,Khilkhet,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0193,Khilkhet,PLC0203,Kuril Bishwa Road,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_166_NO,PLC0193,Khilkhet,PLC0278,New Airport,2.6,forward,SRC_BRTA_METRO_FARES
